"","super_opeid","cohort","name","type","tier","tier_name","iclevel","region","state","cz","czname","cfips","county","multi","count","female","married","mr_kq5_pq1","mr_ktop1_pq1","par_mean","par_median","par_rank","par_q1","par_q2","par_q3","par_q4","par_q5","par_top10pc","par_top5pc","par_top1pc","par_toppt1pc","k_rank","k_mean","k_median","k_median_nozero","k_0inc","k_q1","k_q2","k_q3","k_q4","k_q5","k_top10pc","k_top5pc","k_top1pc","k_rank_cond_parq1","k_rank_cond_parq2","k_rank_cond_parq3","k_rank_cond_parq4","k_rank_cond_parq5","kq1_cond_parq1","kq2_cond_parq1","kq3_cond_parq1","kq4_cond_parq1","kq5_cond_parq1","kq1_cond_parq2","kq2_cond_parq2","kq3_cond_parq2","kq4_cond_parq2","kq5_cond_parq2","kq1_cond_parq3","kq2_cond_parq3","kq3_cond_parq3","kq4_cond_parq3","kq5_cond_parq3","kq1_cond_parq4","kq2_cond_parq4","kq3_cond_parq4","kq4_cond_parq4","kq5_cond_parq4","kq1_cond_parq5","kq2_cond_parq5","kq3_cond_parq5","kq4_cond_parq5","kq5_cond_parq5","ktop1pc_cond_parq1","ktop1pc_cond_parq2","ktop1pc_cond_parq3","ktop1pc_cond_parq4","ktop1pc_cond_parq5"
"31",1111,1991,"Allan Hancock College","Public","Two-year (public and private not-for-profit)","Two-year (public and private not-for-profit)","Two-year","West","CA",38200,"Santa Barbara",6083,"Santa Barbara",0,1869,0.507267773,0.101975262,0.025093563,0.001072796,71453.16406,51700,0.512783647,0.148246627,0.203649663,0.250641407,0.213319207,0.184143096,0.07140094,0.018578896,0.002577297,0,0.538095739,15124.5459,14100,16000,0.119314983,0.122155109,0.194149511,0.220825419,0.277726631,0.185143329,0.07055065,0.025025809,0.003939198,0.518562675,0.530775011,0.559166014,0.535628498,0.536096215,0.155108859,0.219951188,0.187525095,0.268145827,0.169269031,0.132459345,0.178460706,0.224950749,0.296683587,0.167445613,0.104650183,0.18184109,0.214568744,0.290356857,0.208583127,0.107742426,0.209658845,0.255580396,0.260839901,0.166178432,0.124752138,0.189514908,0.211326373,0.266845696,0.207560886,0.007236561,0,0.004053807,0.003025741,0.006543292
"32",2057,1991,"Allegany College Of Maryland","Public","Two-year (public and private not-for-profit)","Two-year (public and private not-for-profit)","Two-year","South","MD",17501,"Cumberland",24001,"Allegany",0,812,0.611258447,0.151015759,0.020680253,0.000181779,64830.17188,52400,0.503929019,0.121182351,0.207970015,0.292290545,0.278579917,0.099977172,0.028987922,0.014717005,0.00253863,0,0.562013394,16775.30273,14300,16000,0.101817459,0.109648345,0.189737007,0.234744594,0.246690946,0.219179108,0.113843612,0.070880815,0.00594187,0.519553661,0.516716242,0.563518465,0.602122962,0.591541946,0.139212707,0.214562321,0.19878854,0.276782431,0.170654001,0.123058993,0.21535598,0.312665053,0.220734224,0.128185749,0.081681553,0.223500236,0.241497631,0.230841238,0.222479343,0.102779018,0.122934557,0.219804364,0.283783334,0.270698726,0.146820769,0.193785731,0.138125733,0.207193814,0.314073953,0.001500049,0.000112796,0.000480509,0.013360402,0.018746719
"33",3230,1991,"Allegheny College","Private Non-profit","Selective private","Selective private","Four-year","Northeast","PA",16500,"Erie",42039,"Crawford",0,478,0.537521899,0.010943341,0.01651186,0,270906.0938,113600,0.729186416,0.044039459,0.075332625,0.144856778,0.224801908,0.51096923,0.325285017,0.202483445,0.032030042,0.005398637,0.545781243,15227.79199,12900,13500,0.072432436,0.075506712,0.296309209,0.216506984,0.177165229,0.234511865,0.113560498,0.058883876,0.003502719,0.621885777,0.551992297,0.534664214,0.57763803,0.527442396,0.057978573,0.181293484,0.229971359,0.155823281,0.374933302,0.090623462,0.282351491,0.202518726,0.145138025,0.279368296,0.057881367,0.309029448,0.29622647,0.150374958,0.186487758,0.064404691,0.251885323,0.186541449,0.256930517,0.240238021,0.084669791,0.324218254,0.207992206,0.15622844,0.226891309,0,0.003632334,0.00073576,0.008772082,0.002251653
"34",1901,1991,"Allen County Community College","Public","Two-year (public and private not-for-profit)","Two-year (public and private not-for-profit)","Two-year","Midwest","KS",29401,"Ottawa",20001,"Allen",0,540,0.56873709,0.167428151,0.020538748,0,72596.88281,54600,0.513999403,0.119733844,0.208179462,0.252696075,0.264326034,0.155064584,0.048632532,0.017963221,0.00261588,0,0.593542824,17150.13867,15600,16700,0.071165122,0.076314541,0.147918203,0.260021203,0.271244609,0.244501443,0.089426108,0.031916741,0.000540894,0.535946012,0.605786324,0.614039063,0.572529614,0.623997629,0.169160194,0.137614457,0.253059137,0.26862952,0.171536693,0.051750411,0.147865962,0.287343202,0.222377049,0.290663376,0.072585741,0.130566089,0.233657006,0.308944799,0.254246365,0.072771688,0.173515328,0.275932346,0.271669398,0.20611124,0.049717251,0.140588401,0.244557425,0.276709199,0.288427724,0,0,0.000639658,0.000674165,0.001296592
"35",33583,1991,"Allen School","Private For-profit","Less than two-year schools of any type","Less than two-year schools of any type","Less than Two-year","West","AZ",35001,"Phoenix",4013,"Maricopa",0,243,0.909934044,0.078077547,0.015543529,0.000165873,33978.46484,32200,0.345285803,0.278898468,0.303390785,0.302680599,0.07606255,0.038967598,0.016484318,0.003446497,0,0,0.447313187,10724.57031,10400,12800,0.166092098,0.172515105,0.228458955,0.316020688,0.220492735,0.062512517,0.043804701,0.005764843,0.000273654,0.464747697,0.478629977,0.435725272,0.396878362,0.267162353,0.222479464,0.179095187,0.237104625,0.30558887,0.055731855,0.081882658,0.204279385,0.421691223,0.217568909,0.074577826,0.215088424,0.218626263,0.326657343,0.15956013,0.08006784,0.213701587,0.384218685,0.126512982,0.275566745,0,0.109467849,0.542361317,0.345404927,0,0.002765907,0.000594743,0,0,0,0.002765907
"36",41893,1991,"Allied American University","Private For-profit","Four-year for-profit","Four-year for-profit","Four-year","West","CA",38300,"Los Angeles",6059,"Orange",0,141,0.479413003,0.428831697,0.069908577,1.49e-05,49030.05469,40900,0.443102658,0.218347257,0.246234555,0.226290662,0.225953968,0.083173559,0.043034516,0.024194535,0,0,0.593344687,17953.10352,16900,19300,0.117279962,0.118713923,0.161857186,0.173115361,0.255896356,0.290417174,0.137064621,0.050096568,0.000965864,0.56319958,0.583700061,0.610838056,0.637845874,0.532545745,0.105646758,0.225181058,0.156878639,0.192122008,0.320171537,0.054003571,0.165859922,0.203539478,0.396436678,0.180160351,0.170381413,0.130062065,0.110963645,0.273442394,0.315150482,0.123968979,0.129059178,0.183543919,0.143447207,0.419980718,0.189744106,0.159375316,0.266435322,0.264996564,0.119448692,6.83e-05,0.000321742,0,0.000765067,0.008402512
"37",2236,1991,"Alma College","Private Non-profit","Selective private","Selective private","Four-year","Midwest","MI",11800,"Mount Pleasant",26057,"Gratiot",0,303,0.598222136,0.067780852,0.00829698,0,132377.3594,94700,0.688603878,0.0352182,0.089450407,0.162801224,0.327254559,0.38527561,0.171234697,0.091072991,0.014548912,0,0.571059868,16317.41406,13500,14700,0.054322969,0.060548852,0.259797343,0.226044351,0.213152262,0.240457193,0.113155127,0.042389877,0,0.576276422,0.580821037,0.552690566,0.56812197,0.5785743,0,0.224479806,0.401285427,0.138646927,0.23558784,0.031154816,0.259671497,0.212777694,0.298737355,0.197658638,0.099822663,0.169174886,0.299286892,0.239915028,0.191800532,0.073232661,0.255136813,0.216583445,0.226988701,0.228058379,0.045539002,0.305306851,0.190192567,0.177030778,0.281930802,0,0,0,0,0
"38",2237,1991,"Alpena Community College","Public","Two-year (public and private not-for-profit)","Two-year (public and private not-for-profit)","Two-year","Midwest","MI",12401,"Alpena",26007,"Alpena",0,381,0.525144517,0.130815968,0.021363679,0.002698209,62356.50781,47400,0.46767363,0.174157752,0.25740529,0.294340596,0.225544812,0.04855155,0.029054096,0.009098182,0.002353552,0,0.549042402,16187.04297,14300,15500,0.095982544,0.098014645,0.21539825,0.219246622,0.256979421,0.210361061,0.108639888,0.060534172,0.018876,0.478996873,0.550719082,0.552763999,0.592850029,0.565342307,0.148406225,0.264820749,0.182336911,0.281767567,0.122668549,0.081039447,0.24429214,0.261956504,0.199596154,0.213115755,0.069198562,0.173439012,0.272180092,0.34162807,0.143554264,0.129871532,0.180863254,0.144721288,0.166568555,0.377975371,0.03395921,0.299736347,0.150509302,0.379115106,0.136680035,0.015492904,0.020717742,0.008717966,0.0333034,0.015807402
"39",30321,1991,"Altamaha Technical College","Public","Two-year (public and private not-for-profit)","Two-year (public and private not-for-profit)","Two-year","South","GA",8701,"Hinesville",13305,"Wayne",0,239,0.551714003,0.23499389,0.049647376,0.003528359,42146.71484,34100,0.361543506,0.295061149,0.313571949,0.215562243,0.147801671,0.028002989,0.013014504,0.001584104,0,0,0.518935575,14096.43945,12900,14400,0.103059128,0.130139015,0.243542448,0.213350876,0.226945973,0.186021687,0.074247703,0.031752907,0.00407206,0.481678218,0.514823735,0.535255611,0.565758944,0.5847857,0.167768201,0.263876975,0.235692198,0.164401314,0.168261313,0.117029134,0.277937739,0.173568568,0.255857674,0.175606884,0.085652765,0.247187738,0.204563217,0.316266872,0.146329407,0.151051605,0.170801743,0.247952256,0.140345864,0.289848532,0.112520197,0,0.308437361,0.331721513,0.24732093,0.011958061,0.000397034,0.001944693,0,0
"40",3233,1991,"Alvernia University","Private Non-profit","Selective private","Selective private","Four-year","Northeast","PA",19100,"Reading",42011,"Berks",0,269,0.601755917,0.052237783,0.003211333,7.44e-05,106305.5547,87900,0.673968434,0.049997648,0.09119822,0.159586407,0.336572926,0.362644799,0.20049724,0.032591574,0.000910907,2.85e-06,0.590052406,18891.76953,16000,17100,0.062822178,0.07298481,0.235831827,0.173929439,0.224971679,0.292282245,0.163957134,0.093509987,0.014791068,0.525024951,0.526451528,0.617574751,0.622303486,0.572968125,0,0.390043448,0.285152578,0.260574297,0.064229677,0.122452231,0.235951221,0.177428681,0.209343604,0.254824262,0.041455255,0.187987059,0.233717628,0.255817878,0.28102218,0.056569603,0.19983065,0.16648651,0.25232192,0.324791317,0.099717115,0.269008338,0.138312456,0.185035136,0.307926955,0.001488519,0.040415292,0.000522247,0.022501432,0.009304219
"41",3832,1991,"Alverno College","Private Non-profit","Selective private","Selective private","Four-year","Midwest","WI",24100,"Milwaukee",55079,"Milwaukee",0,250,0.994548023,0.075643837,0.007565961,0,71496.59375,58500,0.538848281,0.136618963,0.153254214,0.240703256,0.280217021,0.189206546,0.058614206,0.012769222,0.00017635,1.4e-05,0.558996166,16285.82617,14500,15000,0.05965066,0.061190455,0.243560415,0.241079772,0.238318335,0.215851023,0.115884252,0.053730235,0.003786944,0.49607721,0.548703432,0.549991488,0.597771585,0.566793203,0.144701082,0.177191525,0.327152862,0.295574508,0.055380024,0.132809943,0.181962215,0.186065646,0.210151178,0.289011019,0.052473729,0.265145177,0.2521792,0.269167119,0.161034775,0.014306192,0.256146554,0.215489866,0.22904114,0.285016248,0.023405236,0.295276702,0.247268721,0.194285405,0.239763936,0,0.000433116,0.000189751,0,0.019422652
"42",3539,1991,"Alvin Community College","Public","Two-year (public and private not-for-profit)","Two-year (public and private not-for-profit)","Two-year","South","TX",31900,"Pearland",48039,"Brazoria",0,768,0.523667991,0.162435785,0.022102488,0.003900057,100234.7656,77000,0.604929328,0.089756314,0.147326855,0.18621821,0.299706098,0.276992522,0.087707981,0.019930325,0.003771116,0.000982663,0.564296549,18170.42383,14900,17800,0.122129694,0.126346443,0.17801714,0.198243821,0.228056442,0.269336154,0.147573143,0.076130435,0.01973438,0.542937279,0.591192901,0.579391599,0.551454008,0.560659587,0.160004291,0.191050137,0.179722794,0.222972823,0.246249954,0.100855645,0.131956043,0.261941748,0.25726329,0.247983274,0.108227474,0.188255518,0.183222772,0.242958729,0.277335506,0.139472075,0.188445278,0.185772116,0.224673977,0.261636554,0.126977237,0.18012656,0.193958515,0.207810417,0.291127271,0.043451616,0,0.001705547,0.008968215,0.046314933
"43",3540,1991,"Amarillo College","Public","Two-year (public and private not-for-profit)","Two-year (public and private not-for-profit)","Two-year","South","TX",30903,"Amarillo",48375,"Potter",0,1762,0.552313268,0.212327272,0.039646853,0.001751493,66884.17969,49600,0.491843134,0.15218231,0.242215791,0.236944995,0.235055139,0.133601765,0.042832579,0.020981176,0.001139635,0,0.592100272,18602.12305,16400,17900,0.094888911,0.095543468,0.160347885,0.214806427,0.260123042,0.269179178,0.137403607,0.074787602,0.016236449,0.573737144,0.591264725,0.57960695,0.605929077,0.612359166,0.11310985,0.157998963,0.248017003,0.220352095,0.260522089,0.082328704,0.156824258,0.232661848,0.274262206,0.253922983,0.110800884,0.185849218,0.195386309,0.23689986,0.271063728,0.08944443,0.150331146,0.188551708,0.278687665,0.292985051,0.083163194,0.141807824,0.225239519,0.288315878,0.261473584,0.011509174,0.011331394,0.020895012,0.014522853,0.025266685
"44",31483,1991,"American Beauty Academy","Private For-profit","Less than two-year schools of any type","Less than two-year schools of any type","Less than Two-year","South","MD",11304,"Washington DC",24031,"Montgomery",0,196,0.708332956,0.041806974,0.02193652,9.32e-05,38140.33203,29400,0.330512315,0.311900677,0.352951541,0.215308842,0.094516806,0.025322133,0,0,0,0,0.410023683,9592.548828,6100,9300,0.20889841,0.222629274,0.315362757,0.241985509,0.138851223,0.081171237,0.013902863,0.000898412,0.000365869,0.395742595,0.394450486,0.461255729,0.415107042,0.348405242,0.147391856,0.376290908,0.278326365,0.127659123,0.070331748,0.291050718,0.281760878,0.196499183,0.131241349,0.099447872,0.206531825,0.256626153,0.234068816,0.190681025,0.112092181,0.225061722,0.378183243,0.288494537,0.108260498,0,0.32345661,0.298192873,0.322088579,0.056261938,0,0.000298916,0.00062892,0.000235282,0,0
"45",22418,1991,"American Career College of Los Angeles, CA","Private For-profit","Two-year for-profit","Two-year for-profit","Two-year","West","CA",38300,"Los Angeles",6037,"Los Angeles",0,1125,0.773978055,0.116921023,0.061302845,0.000127696,34480.35156,26300,0.351181686,0.311231018,0.301931432,0.254321585,0.100163541,0.032352425,0.003603308,0,0,0,0.550913418,16351.13965,14800,16800,0.115791641,0.126195937,0.192332729,0.204645698,0.246181138,0.230644498,0.092560589,0.040823311,0.00292784,0.524615824,0.556229413,0.574122667,0.55391866,0.562533319,0.141344783,0.208417373,0.21535811,0.237910791,0.196968943,0.114082456,0.19493204,0.197624176,0.24815908,0.245202248,0.110295832,0.171749294,0.212274298,0.2729841,0.232696476,0.148852566,0.202348586,0.181186243,0.229856528,0.237756077,0.148358762,0.144136476,0.179783505,0.147126589,0.380594669,0.000410293,0.0028504,0.005904352,0.004371999,0
"46",39713,1991,"American Career College of Ontario, CA","Private For-profit","Two-year for-profit","Two-year for-profit","Two-year","West","CA",38300,"Los Angeles",6071,"San Bernardino",0,478,0.756809115,0.146177799,0.035895252,0,46753.86719,39400,0.423822522,0.234411804,0.248759764,0.247357087,0.18856204,0.080909305,0.009375245,0,0,0,0.510740143,14091.58887,12900,14400,0.112747304,0.115729115,0.219545254,0.252053389,0.244588875,0.168083367,0.079378746,0.022186909,0.000745378,0.508141816,0.504970729,0.485817432,0.536174417,0.552924991,0.123345551,0.202260343,0.28783914,0.233425936,0.15312903,0.130903004,0.215588716,0.257225903,0.241904121,0.154378255,0.127761494,0.230648163,0.265235306,0.201353039,0.175001996,0.106698488,0.226707505,0.188065111,0.254825979,0.223702918,0.031270395,0.231152111,0.241298183,0.393508023,0.102771287,0,0,0,0.000702114,0.007576212
"47",3963,1991,"American Institute Of Business","Private Non-profit","Nonselective four-year private not-for-profit","Nonselective four-year private not-for-profit","Four-year","Midwest","IA",27501,"Des Moines",19153,"Polk",0,140,0.577907085,0.152882755,0.068740479,6.29e-05,73203.375,65300,0.562420368,0.112283792,0.160619069,0.218496837,0.387304473,0.121295828,0.043675553,0.016653979,0.002919127,0,0.749915721,24572.88086,26800,26800,0.010967259,0.018319454,0.110547636,0.117941079,0.165433613,0.587758219,0.291348249,0.063130707,0.001612243,0.724610388,0.703579605,0.740205646,0.763707995,0.808150649,0,0.108042086,0.076038112,0.203716763,0.612203039,0.034062659,0.098583919,0.131288777,0.08334704,0.652717606,0.058803328,0.11577035,0.075407891,0.234672871,0.51534556,0,0.109493158,0.144593406,0.193151285,0.552762151,0,0.122668342,0.130570784,0.025464695,0.721296179,0.000560365,0.000928068,0.003124511,0.001852708,0
"48",21136,1991,"American Intercontinental University","Private For-profit","Four-year for-profit","Four-year for-profit","Four-year","Midwest","IL",24300,"Chicago",17031,"Cook",0,1346,0.589301348,0.175151736,0.035629844,0.001485937,41770.70703,31900,0.370995224,0.264850596,0.30484907,0.265718475,0.124611261,0.039970598,0.015708163,0.006271146,0.000669819,0,0.531474958,14802.50586,13200,15000,0.114692792,0.122498484,0.204859515,0.247530899,0.236539089,0.188572013,0.069508567,0.03307033,0.00377769,0.505921245,0.509877741,0.551927745,0.571213245,0.605661631,0.140373813,0.210780196,0.267103569,0.247214337,0.134528086,0.148808259,0.204733851,0.248417862,0.230219518,0.16782051,0.1085021,0.183678693,0.254568756,0.234649174,0.218601277,0.053805602,0.248436231,0.214758038,0.238503498,0.244496631,0.110594796,0.171539991,0.166460213,0.220441452,0.330963548,0.005610474,0.007324596,0,0.000472323,0
"49",2114,1991,"American International College","Private Non-profit","Selective private","Selective private","Four-year","Northeast","MA",20800,"Springfield",25013,"Hampden",0,267,0.444824964,0.019156236,0.026596809,0.003772309,84895.52344,69900,0.588608325,0.09324464,0.161567408,0.218482738,0.263303076,0.263402139,0.104351118,0.021635607,0,0,0.559305168,17051.23828,14000,14800,0.066755094,0.067873864,0.236185572,0.240708819,0.219443049,0.235788695,0.153105795,0.0609737,0.015383561,0.673636258,0.605104327,0.565283358,0.546593726,0.498487204,0.0429738,0.08447461,0.150464685,0.436850034,0.285236871,0.044011185,0.157118069,0.266407587,0.282800407,0.249662753,0.088095432,0.204507898,0.274706426,0.165347091,0.267343154,0.080931747,0.231785227,0.29920125,0.167805616,0.22027616,0.061499523,0.369064582,0.170221812,0.200106864,0.19910722,0.040456044,0,0.051096828,0,0.001698833
